연월,지역,차종,연료,count
2016-01,충남,승용,수소,19.0
2016-01,충남,승용,알코올,0.0
2016-01,충남,승용,전기,142.0
2016-01,충남,승용,태양열,0.0
2016-01,충남,승용,하이브리드,6458.0
2016-01,충남,승용,휘발유,418243.0
2016-01,충남,승합,CNG,380.0
2016-01,충남,승합,LNG,0.0
2016-01,충남,승합,LPG,4656.0
2016-01,충남,승합,경유,40026.0
2016-01,충남,승합,기타연료,336.0
2016-01,충남,승합,등유,0.0
2016-01,충남,승합,수소,0.0
2016-01,충남,승합,알코올,0.0
2016-01,충남,승합,전기,0.0
2016-01,충남,승합,태양열,0.0
2016-01,충남,승합,하이브리드,0.0
2016-01,충남,승합,휘발유,149.0
2016-01,충남,특수,CNG,0.0
2016-01,충남,특수,LNG,0.0
2016-01,충남,특수,LPG,39.0
2016-01,충남,특수,경유,3587.0
2016-01,충남,특수,기타연료,75.0
2016-01,충남,특수,등유,0.0
2016-01,충남,특수,수소,0.0
2016-01,충남,특수,알코올,0.0
2016-01,충남,특수,전기,0.0
2016-01,충남,특수,태양열,0.0
2016-01,충남,특수,하이브리드,0.0
2016-01,충남,특수,휘발유,1.0
2016-01,충남,화물,CNG,12.0
2016-01,충남,화물,LNG,0.0
2016-01,충남,화물,LPG,4709.0
2016-01,충남,화물,경유,197178.0
2016-01,충남,화물,기타연료,4175.0
2016-01,충남,화물,등유,0.0
2016-01,충남,화물,수소,0.0
2016-01,충남,화물,알코올,0.0
2016-01,충남,화물,전기,0.0
2016-01,충남,화물,태양열,0.0
2016-01,충남,화물,하이브리드,0.0
2016-01,충남,화물,휘발유,449.0
2016-01,충북,승용,CNG,221.0
2016-01,충북,승용,LNG,0.0
2016-01,충북,승용,LPG,67653.0
2016-01,충북,승용,경유,158915.0
2016-01,충북,승용,기타연료,5.0
2016-01,충북,승용,등유,0.0
2016-01,충북,승용,수소,0.0
2016-01,충북,승용,알코올,0.0
2016-01,충북,승용,전기,28.0
2016-01,충북,승용,태양열,0.0
2016-01,충북,승용,하이브리드,5161.0
2016-01,충북,승용,휘발유,316896.0
2016-01,충북,승합,CNG,432.0
2016-01,충북,승합,LNG,0.0
2016-01,충북,승합,LPG,3940.0
2016-01,충북,승합,경유,28612.0
2016-01,충북,승합,기타연료,147.0
2016-01,충북,승합,등유,0.0
2016-01,충북,승합,수소,0.0
2016-01,충북,승합,알코올,0.0
2016-01,충북,승합,전기,0.0
2016-01,충북,승합,태양열,0.0
2016-01,충북,승합,하이브리드,1.0
2016-01,충북,승합,휘발유,119.0
2016-01,충북,특수,CNG,0.0
2016-01,충북,특수,LNG,0.0
2016-01,충북,특수,LPG,8.0
2016-01,충북,특수,경유,3163.0
2016-01,충북,특수,기타연료,52.0
2016-01,충북,특수,등유,0.0
2016-01,충북,특수,수소,0.0
2016-01,충북,특수,알코올,0.0
2016-01,충북,특수,전기,0.0
2016-01,충북,특수,태양열,0.0
2016-01,충북,특수,하이브리드,0.0
2016-01,충북,특수,휘발유,0.0
2016-01,충북,화물,CNG,38.0
2016-01,충북,화물,LNG,0.0
2016-01,충북,화물,LPG,3454.0
2016-01,충북,화물,경유,141376.0
2016-01,충북,화물,기타연료,2829.0
2016-01,충북,화물,등유,0.0
2016-01,충북,화물,수소,0.0
2016-01,충북,화물,알코올,0.0
2016-01,충북,화물,전기,0.0
2016-01,충북,화물,태양열,0.0
2016-01,충북,화물,하이브리드,0.0
2016-01,충북,화물,휘발유,315.0
2016-02,강원,승용,CNG,519.0
2016-02,강원,승용,LNG,0.0
2016-02,강원,승용,LPG,61194.0
2016-02,강원,승용,경유,156647.0
2016-02,강원,승용,기타연료,2.0
2016-02,강원,승용,등유,1.0
2016-02,강원,승용,수소,0.0
2016-02,강원,승용,알코올,0.0
2016-02,강원,승용,전기,80.0
2016-02,강원,승용,태양열,0.0
2016-02,강원,승용,하이브리드,5260.0
2016-02,강원,승용,휘발유,295697.0
2016-02,강원,승합,CNG,424.0
2016-02,강원,승합,LNG,0.0
2016-02,강원,승합,LPG,3670.0
2016-02,강원,승합,경유,27735.0
2016-02,강원,승합,기타연료,174.0
2016-02,강원,승합,등유,0.0
2016-02,강원,승합,수소,0.0
2016-02,강원,승합,알코올,0.0
2016-02,강원,승합,전기,1.0
2016-02,강원,승합,태양열,0.0
2016-02,강원,승합,하이브리드,0.0
2016-02,강원,승합,휘발유,127.0
2016-02,강원,특수,CNG,0.0
2016-02,강원,특수,LNG,0.0
2016-02,강원,특수,LPG,14.0
2016-02,강원,특수,경유,2173.0
2016-02,강원,특수,기타연료,47.0
2016-02,강원,특수,등유,0.0
2016-02,강원,특수,수소,0.0
2016-02,강원,특수,알코올,0.0
2016-02,강원,특수,전기,0.0
2016-02,강원,특수,태양열,0.0
2016-02,강원,특수,하이브리드,0.0
2016-02,강원,특수,휘발유,0.0
2016-02,강원,화물,CNG,32.0
2016-02,강원,화물,LNG,0.0
2016-02,강원,화물,LPG,4326.0
2016-02,강원,화물,경유,139252.0
2016-02,강원,화물,기타연료,1482.0
2016-02,강원,화물,등유,0.0
2016-02,강원,화물,수소,0.0
2016-02,강원,화물,알코올,0.0
2016-02,강원,화물,전기,0.0
2016-02,강원,화물,태양열,0.0
2016-02,강원,화물,하이브리드,0.0
2016-02,강원,화물,휘발유,353.0
2016-02,경기,승용,CNG,1558.0
2016-02,경기,승용,LNG,0.0
2016-02,경기,승용,LPG,378709.0
2016-02,경기,승용,경유,1172023.0
2016-02,경기,승용,기타연료,118.0
2016-02,경기,승용,등유,0.0
2016-02,경기,승용,수소,2.0
2016-02,경기,승용,알코올,0.0
2016-02,경기,승용,전기,321.0
2016-02,경기,승용,태양열,0.0
2016-02,경기,승용,하이브리드,45018.0
2016-02,경기,승용,휘발유,2368100.0
2016-02,경기,승합,CNG,7597.0
2016-02,경기,승합,LNG,0.0
2016-02,경기,승합,LPG,33334.0
2016-02,경기,승합,경유,191641.0
2016-02,경기,승합,기타연료,1664.0
2016-02,경기,승합,등유,0.0
2016-02,경기,승합,수소,0.0
2016-02,경기,승합,알코올,0.0
2016-02,경기,승합,전기,4.0
2016-02,경기,승합,태양열,0.0
2016-02,경기,승합,하이브리드,31.0
2016-02,경기,승합,휘발유,1097.0
2016-02,경기,특수,CNG,0.0
2016-02,경기,특수,LNG,0.0
2016-02,경기,특수,LPG,58.0
2016-02,경기,특수,경유,12721.0
2016-02,경기,특수,기타연료,272.0
2016-02,경기,특수,등유,0.0
2016-02,경기,특수,수소,0.0
2016-02,경기,특수,알코올,0.0
2016-02,경기,특수,전기,0.0
2016-02,경기,특수,태양열,0.0
2016-02,경기,특수,하이브리드,0.0
2016-02,경기,특수,휘발유,6.0
2016-02,경기,화물,CNG,105.0
2016-02,경기,화물,LNG,0.0
2016-02,경기,화물,LPG,47226.0
2016-02,경기,화물,경유,681481.0
2016-02,경기,화물,기타연료,11693.0
2016-02,경기,화물,등유,0.0
2016-02,경기,화물,수소,0.0
2016-02,경기,화물,알코올,0.0
2016-02,경기,화물,전기,0.0
2016-02,경기,화물,태양열,0.0
2016-02,경기,화물,하이브리드,0.0
2016-02,경기,화물,휘발유,1919.0
2016-02,경남,승용,CNG,470.0
2016-02,경남,승용,LNG,0.0
2016-02,경남,승용,LPG,136088.0
2016-02,경남,승용,경유,338787.0
2016-02,경남,승용,기타연료,13.0
2016-02,경남,승용,등유,1.0
2016-02,경남,승용,수소,0.0
2016-02,경남,승용,알코올,0.0
2016-02,경남,승용,전기,416.0
2016-02,경남,승용,태양열,0.0
2016-02,경남,승용,하이브리드,11720.0
2016-02,경남,승용,휘발유,744484.0
2016-02,경남,승합,CNG,1312.0
2016-02,경남,승합,LNG,0.0
2016-02,경남,승합,LPG,8323.0
2016-02,경남,승합,경유,51328.0
2016-02,경남,승합,기타연료,285.0
2016-02,경남,승합,등유,0.0
2016-02,경남,승합,수소,0.0
2016-02,경남,승합,알코올,0.0
2016-02,경남,승합,전기,0.0
2016-02,경남,승합,태양열,0.0
2016-02,경남,승합,하이브리드,1.0
2016-02,경남,승합,휘발유,276.0
2016-02,경남,특수,CNG,0.0
2016-02,경남,특수,LNG,0.0
2016-02,경남,특수,LPG,16.0
2016-02,경남,특수,경유,6454.0
2016-02,경남,특수,기타연료,72.0
2016-02,경남,특수,등유,0.0
2016-02,경남,특수,수소,0.0
2016-02,경남,특수,알코올,0.0
2016-02,경남,특수,전기,0.0
2016-02,경남,특수,태양열,0.0
2016-02,경남,특수,하이브리드,0.0
2016-02,경남,특수,휘발유,2.0
2016-02,경남,화물,CNG,139.0
2016-02,경남,화물,LNG,0.0
2016-02,경남,화물,LPG,7960.0
2016-02,경남,화물,경유,267564.0
2016-02,경남,화물,기타연료,5160.0
2016-02,경남,화물,등유,1.0
2016-02,경남,화물,수소,0.0
2016-02,경남,화물,알코올,0.0
2016-02,경남,화물,전기,11.0
2016-02,경남,화물,태양열,0.0
2016-02,경남,화물,하이브리드,0.0
2016-02,경남,화물,휘발유,779.0
2016-02,경북,승용,CNG,334.0
2016-02,경북,승용,LNG,0.0
2016-02,경북,승용,LPG,124394.0
2016-02,경북,승용,경유,250451.0
2016-02,경북,승용,기타연료,39.0
2016-02,경북,승용,등유,0.0
2016-02,경북,승용,수소,0.0
2016-02,경북,승용,알코올,0.0
2016-02,경북,승용,전기,147.0
2016-02,경북,승용,태양열,0.0
2016-02,경북,승용,하이브리드,8328.0
2016-02,경북,승용,휘발유,571811.0
2016-02,경북,승합,CNG,802.0
2016-02,경북,승합,LNG,1.0
2016-02,경북,승합,LPG,7034.0
2016-02,경북,승합,경유,45313.0
2016-02,경북,승합,기타연료,261.0
2016-02,경북,승합,등유,0.0
2016-02,경북,승합,수소,0.0
2016-02,경북,승합,알코올,0.0
2016-02,경북,승합,전기,4.0
2016-02,경북,승합,태양열,0.0
2016-02,경북,승합,하이브리드,5.0
2016-02,경북,승합,휘발유,266.0
2016-02,경북,특수,CNG,0.0
2016-02,경북,특수,LNG,0.0
2016-02,경북,특수,LPG,35.0
2016-02,경북,특수,경유,6269.0
2016-02,경북,특수,기타연료,69.0
2016-02,경북,특수,등유,0.0
2016-02,경북,특수,수소,0.0
2016-02,경북,특수,알코올,0.0
2016-02,경북,특수,전기,0.0
2016-02,경북,특수,태양열,0.0
2016-02,경북,특수,하이브리드,0.0
2016-02,경북,특수,휘발유,1.0
2016-02,경북,화물,CNG,71.0
2016-02,경북,화물,LNG,0.0
2016-02,경북,화물,LPG,6797.0
2016-02,경북,화물,경유,288171.0
2016-02,경북,화물,기타연료,6131.0
2016-02,경북,화물,등유,0.0
2016-02,경북,화물,수소,0.0
2016-02,경북,화물,알코올,0.0
2016-02,경북,화물,전기,0.0
2016-02,경북,화물,태양열,0.0
2016-02,경북,화물,하이브리드,0.0
2016-02,경북,화물,휘발유,859.0
2016-02,광주,승용,CNG,403.0
2016-02,광주,승용,LNG,0.0
2016-02,광주,승용,LPG,84631.0
2016-02,광주,승용,경유,134244.0
2016-02,광주,승용,기타연료,16.0
2016-02,광주,승용,등유,0.0
2016-02,광주,승용,수소,8.0
2016-02,광주,승용,알코올,0.0
2016-02,광주,승용,전기,192.0
2016-02,광주,승용,태양열,0.0
2016-02,광주,승용,하이브리드,5282.0
2016-02,광주,승용,휘발유,274284.0
2016-02,광주,승합,CNG,1110.0
2016-02,광주,승합,LNG,0.0
2016-02,광주,승합,LPG,4027.0
2016-02,광주,승합,경유,18252.0
2016-02,광주,승합,기타연료,202.0
2016-02,광주,승합,등유,0.0
2016-02,광주,승합,수소,0.0
2016-02,광주,승합,알코올,0.0
2016-02,광주,승합,전기,0.0
2016-02,광주,승합,태양열,0.0
2016-02,광주,승합,하이브리드,6.0
2016-02,광주,승합,휘발유,112.0
2016-02,광주,특수,CNG,0.0
2016-02,광주,특수,LNG,0.0
2016-02,광주,특수,LPG,7.0
2016-02,광주,특수,경유,2054.0
2016-02,광주,특수,기타연료,32.0
2016-02,광주,특수,등유,0.0
2016-02,광주,특수,수소,0.0
2016-02,광주,특수,알코올,0.0
2016-02,광주,특수,전기,0.0
2016-02,광주,특수,태양열,0.0
2016-02,광주,특수,하이브리드,0.0
2016-02,광주,특수,휘발유,0.0
2016-02,광주,화물,CNG,9.0
2016-02,광주,화물,LNG,0.0
2016-02,광주,화물,LPG,3735.0
2016-02,광주,화물,경유,83827.0
2016-02,광주,화물,기타연료,1969.0
2016-02,광주,화물,등유,0.0
2016-02,광주,화물,수소,0.0
2016-02,광주,화물,알코올,0.0
2016-02,광주,화물,전기,0.0
2016-02,광주,화물,태양열,0.0
2016-02,광주,화물,하이브리드,0.0
2016-02,광주,화물,휘발유,203.0
2016-02,대구,승용,CNG,1004.0
2016-02,대구,승용,LNG,0.0
2016-02,대구,승용,LPG,117045.0
2016-02,대구,승용,경유,238086.0
2016-02,대구,승용,기타연료,69.0
2016-02,대구,승용,등유,0.0
2016-02,대구,승용,수소,0.0
2016-02,대구,승용,알코올,0.0
2016-02,대구,승용,전기,136.0
2016-02,대구,승용,태양열,0.0
2016-02,대구,승용,하이브리드,10745.0
2016-02,대구,승용,휘발유,538882.0
2016-02,대구,승합,CNG,1733.0
2016-02,대구,승합,LNG,0.0
2016-02,대구,승합,LPG,6480.0
2016-02,대구,승합,경유,28403.0
2016-02,대구,승합,기타연료,245.0
2016-02,대구,승합,등유,0.0
2016-02,대구,승합,수소,0.0
2016-02,대구,승합,알코올,0.0
2016-02,대구,승합,전기,0.0
2016-02,대구,승합,태양열,0.0
2016-02,대구,승합,하이브리드,1.0
2016-02,대구,승합,휘발유,283.0
2016-02,대구,특수,CNG,0.0
2016-02,대구,특수,LNG,0.0
2016-02,대구,특수,LPG,13.0
2016-02,대구,특수,경유,2319.0
2016-02,대구,특수,기타연료,30.0
2016-02,대구,특수,등유,0.0
2016-02,대구,특수,수소,0.0
2016-02,대구,특수,알코올,0.0
2016-02,대구,특수,전기,0.0
2016-02,대구,특수,태양열,0.0
2016-02,대구,특수,하이브리드,0.0
2016-02,대구,특수,휘발유,0.0
2016-02,대구,화물,CNG,102.0
2016-02,대구,화물,LNG,0.0
2016-02,대구,화물,LPG,6723.0
2016-02,대구,화물,경유,154609.0
2016-02,대구,화물,기타연료,1606.0
2016-02,대구,화물,등유,0.0
2016-02,대구,화물,수소,0.0
2016-02,대구,화물,알코올,0.0
2016-02,대구,화물,전기,0.0
2016-02,대구,화물,태양열,0.0
2016-02,대구,화물,하이브리드,0.0
2016-02,대구,화물,휘발유,490.0
2016-02,대전,승용,CNG,490.0
2016-02,대전,승용,LNG,0.0
2016-02,대전,승용,LPG,70469.0
2016-02,대전,승용,경유,134746.0
2016-02,대전,승용,기타연료,1.0
2016-02,대전,승용,등유,0.0
2016-02,대전,승용,수소,0.0
2016-02,대전,승용,알코올,0.0
2016-02,대전,승용,전기,26.0
2016-02,대전,승용,태양열,0.0
2016-02,대전,승용,하이브리드,4862.0
2016-02,대전,승용,휘발유,311686.0
2016-02,대전,승합,CNG,1191.0
2016-02,대전,승합,LNG,2.0
2016-02,대전,승합,LPG,3878.0
2016-02,대전,승합,경유,19228.0
2016-02,대전,승합,기타연료,156.0
2016-02,대전,승합,등유,0.0
2016-02,대전,승합,수소,0.0
2016-02,대전,승합,알코올,0.0
2016-02,대전,승합,전기,2.0
2016-02,대전,승합,태양열,0.0
2016-02,대전,승합,하이브리드,1.0
2016-02,대전,승합,휘발유,135.0
2016-02,대전,특수,CNG,0.0
2016-02,대전,특수,LNG,0.0
2016-02,대전,특수,LPG,1.0
2016-02,대전,특수,경유,1896.0
2016-02,대전,특수,기타연료,28.0
2016-02,대전,특수,등유,0.0
2016-02,대전,특수,수소,0.0
2016-02,대전,특수,알코올,0.0
2016-02,대전,특수,전기,0.0
2016-02,대전,특수,태양열,0.0
2016-02,대전,특수,하이브리드,0.0
2016-02,대전,특수,휘발유,2.0
2016-02,대전,화물,CNG,42.0
2016-02,대전,화물,LNG,0.0
2016-02,대전,화물,LPG,3081.0
2016-02,대전,화물,경유,80994.0
2016-02,대전,화물,기타연료,1743.0
2016-02,대전,화물,등유,0.0
2016-02,대전,화물,수소,0.0
2016-02,대전,화물,알코올,0.0
2016-02,대전,화물,전기,0.0
2016-02,대전,화물,태양열,0.0
2016-02,대전,화물,하이브리드,0.0
2016-02,대전,화물,휘발유,266.0
2016-02,부산,승용,CNG,467.0
2016-02,부산,승용,LNG,0.0
2016-02,부산,승용,LPG,118730.0
2016-02,부산,승용,경유,266842.0
2016-02,부산,승용,기타연료,49.0
2016-02,부산,승용,등유,0.0
2016-02,부산,승용,수소,0.0
2016-02,부산,승용,알코올,0.0
2016-02,부산,승용,전기,233.0
2016-02,부산,승용,태양열,0.0
2016-02,부산,승용,하이브리드,11020.0
2016-02,부산,승용,휘발유,612458.0
2016-02,부산,승합,CNG,2641.0
2016-02,부산,승합,LNG,0.0
2016-02,부산,승합,LPG,8443.0
2016-02,부산,승합,경유,39869.0
2016-02,부산,승합,기타연료,141.0
2016-02,부산,승합,등유,0.0
2016-02,부산,승합,수소,0.0
2016-02,부산,승합,알코올,0.0
2016-02,부산,승합,전기,0.0
2016-02,부산,승합,태양열,0.0
2016-02,부산,승합,하이브리드,3.0
2016-02,부산,승합,휘발유,298.0
2016-02,부산,특수,CNG,0.0
2016-02,부산,특수,LNG,0.0
2016-02,부산,특수,LPG,15.0
2016-02,부산,특수,경유,9402.0
2016-02,부산,특수,기타연료,25.0
2016-02,부산,특수,등유,0.0
2016-02,부산,특수,수소,0.0
2016-02,부산,특수,알코올,1.0
2016-02,부산,특수,전기,0.0
2016-02,부산,특수,태양열,0.0
2016-02,부산,특수,하이브리드,0.0
2016-02,부산,특수,휘발유,5.0
2016-02,부산,화물,CNG,61.0
2016-02,부산,화물,LNG,0.0
2016-02,부산,화물,LPG,6770.0
2016-02,부산,화물,경유,170957.0
2016-02,부산,화물,기타연료,13183.0
2016-02,부산,화물,등유,0.0
2016-02,부산,화물,수소,0.0
2016-02,부산,화물,알코올,0.0
2016-02,부산,화물,전기,0.0
2016-02,부산,화물,태양열,0.0
2016-02,부산,화물,하이브리드,0.0
2016-02,부산,화물,휘발유,437.0
2016-02,서울,승용,CNG,772.0
2016-02,서울,승용,LNG,0.0
2016-02,서울,승용,LPG,269751.0
2016-02,서울,승용,경유,662139.0
2016-02,서울,승용,기타연료,538.0
2016-02,서울,승용,등유,0.0
2016-02,서울,승용,수소,5.0
2016-02,서울,승용,알코올,0.0
2016-02,서울,승용,전기,1151.0
2016-02,서울,승용,태양열,2.0
2016-02,서울,승용,하이브리드,35299.0
2016-02,서울,승용,휘발유,1599034.0
2016-02,서울,승합,CNG,8748.0
2016-02,서울,승합,LNG,0.0
2016-02,서울,승합,LPG,27310.0
2016-02,서울,승합,경유,102843.0
2016-02,서울,승합,기타연료,655.0
2016-02,서울,승합,등유,0.0
2016-02,서울,승합,수소,0.0
2016-02,서울,승합,알코올,0.0
2016-02,서울,승합,전기,10.0
2016-02,서울,승합,태양열,0.0
2016-02,서울,승합,하이브리드,32.0
2016-02,서울,승합,휘발유,1275.0
2016-02,서울,특수,CNG,3.0
2016-02,서울,특수,LNG,0.0
2016-02,서울,특수,LPG,94.0
2016-02,서울,특수,경유,6645.0
2016-02,서울,특수,기타연료,76.0
2016-02,서울,특수,등유,0.0
2016-02,서울,특수,수소,0.0
2016-02,서울,특수,알코올,0.0
2016-02,서울,특수,전기,0.0
2016-02,서울,특수,태양열,0.0
2016-02,서울,특수,하이브리드,0.0
2016-02,서울,특수,휘발유,21.0
2016-02,서울,화물,CNG,471.0
2016-02,서울,화물,LNG,0.0
2016-02,서울,화물,LPG,37826.0
2016-02,서울,화물,경유,304240.0
2016-02,서울,화물,기타연료,3097.0
2016-02,서울,화물,등유,0.0
2016-02,서울,화물,수소,0.0
2016-02,서울,화물,알코올,0.0
2016-02,서울,화물,전기,2.0
2016-02,서울,화물,태양열,0.0
2016-02,서울,화물,하이브리드,0.0
2016-02,서울,화물,휘발유,1644.0
2016-02,세종,승용,CNG,35.0
2016-02,세종,승용,LNG,0.0
2016-02,세종,승용,LPG,8234.0
2016-02,세종,승용,경유,23617.0
2016-02,세종,승용,기타연료,1.0
2016-02,세종,승용,등유,0.0
2016-02,세종,승용,수소,0.0
2016-02,세종,승용,알코올,0.0
2016-02,세종,승용,전기,9.0
2016-02,세종,승용,태양열,0.0
2016-02,세종,승용,하이브리드,1130.0
2016-02,세종,승용,휘발유,47297.0
2016-02,세종,승합,CNG,6.0
2016-02,세종,승합,LNG,0.0
2016-02,세종,승합,LPG,393.0
2016-02,세종,승합,경유,3218.0
2016-02,세종,승합,기타연료,27.0
2016-02,세종,승합,등유,0.0
2016-02,세종,승합,수소,0.0
2016-02,세종,승합,알코올,0.0
2016-02,세종,승합,전기,1.0
2016-02,세종,승합,태양열,0.0
2016-02,세종,승합,하이브리드,29.0
