연월,시도별,차종,용도,count
2016-04,경기,화물,영업용,99688
2016-04,강원,화물,영업용,7990
2016-04,충북,화물,영업용,12361
2016-04,충남,화물,영업용,15670
2016-04,전북,화물,영업용,14439
2016-04,전남,화물,영업용,18794
2016-04,경북,화물,영업용,22426
2016-04,경남,화물,영업용,22436
2016-04,제주,화물,영업용,3139
2016-04,합계,화물,영업용,383808
2016-04,서울,특수,관용,346
2016-04,부산,특수,관용,120
2016-04,대구,특수,관용,96
2016-04,인천,특수,관용,107
2016-04,광주,특수,관용,65
2016-04,대전,특수,관용,68
2016-04,울산,특수,관용,43
2016-04,세종,특수,관용,20
2016-04,경기,특수,관용,417
2016-04,강원,특수,관용,145
2016-04,충북,특수,관용,106
2016-04,충남,특수,관용,195
2016-04,전북,특수,관용,132
2016-04,전남,특수,관용,168
2016-04,경북,특수,관용,203
2016-04,경남,특수,관용,162
2016-04,제주,특수,관용,76
2016-04,합계,특수,관용,2469
2016-04,서울,특수,자가용,1971
2016-04,부산,특수,자가용,985
2016-04,대구,특수,자가용,536
2016-04,인천,특수,자가용,1022
2016-04,광주,특수,자가용,494
2016-04,대전,특수,자가용,524
2016-04,울산,특수,자가용,363
2016-04,세종,특수,자가용,84
2016-04,경기,특수,자가용,3658
2016-04,강원,특수,자가용,904
2016-04,충북,특수,자가용,849
2016-04,충남,특수,자가용,1126
2016-04,전북,특수,자가용,1068
2016-04,전남,특수,자가용,1647
2016-04,경북,특수,자가용,1738
2016-04,경남,특수,자가용,1467
2016-04,제주,특수,자가용,407
2016-04,합계,특수,자가용,18843
2016-04,서울,특수,영업용,4682
2016-04,부산,특수,영업용,8471
2016-04,대구,특수,영업용,1759
2016-04,인천,특수,영업용,4534
2016-04,광주,특수,영업용,1543
2016-04,대전,특수,영업용,1358
2016-04,울산,특수,영업용,2108
2016-04,세종,특수,영업용,110
2016-04,경기,특수,영업용,9151
2016-04,강원,특수,영업용,1225
2016-04,충북,특수,영업용,2345
2016-04,충남,특수,영업용,2470
2016-04,전북,특수,영업용,1807
2016-04,전남,특수,영업용,4194
2016-04,경북,특수,영업용,4538
2016-04,경남,특수,영업용,5052
2016-04,제주,특수,영업용,448
2016-04,합계,특수,영업용,55795
2016-05,서울,승용,관용,3973
2016-05,부산,승용,관용,1491
2016-05,대구,승용,관용,797
2016-05,인천,승용,관용,1324
2016-05,광주,승용,관용,673
2016-05,대전,승용,관용,561
2016-05,울산,승용,관용,537
2016-05,세종,승용,관용,244
2016-05,경기,승용,관용,5917
2016-05,강원,승용,관용,1535
2016-05,충북,승용,관용,1055
2016-05,충남,승용,관용,1448
2016-05,전북,승용,관용,1281
2016-05,전남,승용,관용,1640
2016-05,경북,승용,관용,2045
2016-05,경남,승용,관용,2033
2016-05,제주,승용,관용,662
2016-05,합계,승용,관용,27216
2016-05,서울,승용,자가용,2458493
2016-05,부산,승용,자가용,990031
2016-05,대구,승용,자가용,888856
2016-05,인천,승용,자가용,943726
2016-05,광주,승용,자가용,485424
2016-05,대전,승용,자가용,512619
2016-05,울산,승용,자가용,433760
2016-05,세종,승용,자가용,83653
2016-05,경기,승용,자가용,3943490
2016-05,강원,승용,자가용,513054
2016-05,충북,승용,자가용,544308
2016-05,충남,승용,자가용,716950
2016-05,전북,승용,자가용,616169
2016-05,전남,승용,자가용,584119
2016-05,경북,승용,자가용,949789
2016-05,경남,승용,자가용,1201270
2016-05,제주,승용,자가용,260603
2016-05,합계,승용,자가용,16126314
2016-05,서울,승용,영업용,118222
2016-05,부산,승용,영업용,32714
2016-05,대구,승용,영업용,23825
2016-05,인천,승용,영업용,202607
2016-05,광주,승용,영업용,17868
2016-05,대전,승용,영업용,13799
2016-05,울산,승용,영업용,8446
2016-05,세종,승용,영업용,561
2016-05,경기,승용,영업용,73883
2016-05,강원,승용,영업용,11834
2016-05,충북,승용,영업용,13349
2016-05,충남,승용,영업용,14907
2016-05,전북,승용,영업용,16077
2016-05,전남,승용,영업용,60160
2016-05,경북,승용,영업용,16187
2016-05,경남,승용,영업용,43724
2016-05,제주,승용,영업용,91105
2016-05,합계,승용,영업용,759268
2016-05,서울,승합,관용,3048
2016-05,부산,승합,관용,1068
2016-05,대구,승합,관용,729
2016-05,인천,승합,관용,873
2016-05,광주,승합,관용,497
2016-05,대전,승합,관용,469
2016-05,울산,승합,관용,368
2016-05,세종,승합,관용,123
2016-05,경기,승합,관용,3165
2016-05,강원,승합,관용,1240
2016-05,충북,승합,관용,824
2016-05,충남,승합,관용,956
2016-05,전북,승합,관용,1064
2016-05,전남,승합,관용,1322
2016-05,경북,승합,관용,1511
2016-05,경남,승합,관용,1652
2016-05,제주,승합,관용,368
2016-05,합계,승합,관용,19277
2016-05,서울,승합,자가용,119180
2016-05,부산,승합,자가용,43480
2016-05,대구,승합,자가용,31712
2016-05,인천,승합,자가용,44968
2016-05,광주,승합,자가용,20130
2016-05,대전,승합,자가용,21618
2016-05,울산,승합,자가용,14202
2016-05,세종,승합,자가용,3321
2016-05,경기,승합,자가용,197106
2016-05,강원,승합,자가용,27419
2016-05,충북,승합,자가용,28144
2016-05,충남,승합,자가용,38734
2016-05,전북,승합,자가용,30322
2016-05,전남,승합,자가용,32938
2016-05,경북,승합,자가용,46124
2016-05,경남,승합,자가용,51399
2016-05,제주,승합,자가용,13970
2016-05,합계,승합,자가용,764767
2016-05,서울,승합,영업용,16845
2016-05,부산,승합,영업용,6201
2016-05,대구,승합,영업용,4406
2016-05,인천,승합,영업용,11587
2016-05,광주,승합,영업용,2780
2016-05,대전,승합,영업용,2279
2016-05,울산,승합,영업용,2045
2016-05,세종,승합,영업용,314
2016-05,경기,승합,영업용,33293
2016-05,강원,승합,영업용,3283
2016-05,충북,승합,영업용,3964
2016-05,충남,승합,영업용,5633
2016-05,전북,승합,영업용,4497
2016-05,전남,승합,영업용,7854
2016-05,경북,승합,영업용,5804
2016-05,경남,승합,영업용,8082
2016-05,제주,승합,영업용,7211
2016-05,합계,승합,영업용,126078
2016-05,서울,화물,관용,3785
2016-05,부산,화물,관용,1572
2016-05,대구,화물,관용,1129
2016-05,인천,화물,관용,1093
2016-05,광주,화물,관용,681
2016-05,대전,화물,관용,620
2016-05,울산,화물,관용,552
2016-05,세종,화물,관용,172
2016-05,경기,화물,관용,5047
2016-05,강원,화물,관용,2053
2016-05,충북,화물,관용,1356
2016-05,충남,화물,관용,2059
2016-05,전북,화물,관용,1805
2016-05,전남,화물,관용,2094
2016-05,경북,화물,관용,2514
2016-05,경남,화물,관용,2328
2016-05,제주,화물,관용,785
2016-05,합계,화물,관용,29645
2016-05,서울,화물,자가용,286910
2016-05,부산,화물,자가용,157471
2016-05,대구,화물,자가용,144054
2016-05,인천,화물,자가용,151311
2016-05,광주,화물,자가용,78004
2016-05,대전,화물,자가용,75246
2016-05,울산,화물,자가용,61594
2016-05,세종,화물,자가용,11905
2016-05,경기,화물,자가용,643477
2016-05,강원,화물,자가용,136855
2016-05,충북,화물,자가용,135585
2016-05,충남,화물,자가용,191123
2016-05,전북,화물,자가용,164678
2016-05,전남,화물,자가용,206696
2016-05,경북,화물,자가용,279616
2016-05,경남,화물,자가용,258596
2016-05,제주,화물,자가용,70904
2016-05,합계,화물,자가용,3054025
2016-05,서울,화물,영업용,55757
2016-05,부산,화물,영업용,32741
2016-05,대구,화물,영업용,18687
2016-05,인천,화물,영업용,28116
2016-05,광주,화물,영업용,11038
2016-05,대전,화물,영업용,10434
2016-05,울산,화물,영업용,8787
2016-05,세종,화물,영업용,1299
2016-05,경기,화물,영업용,99883
2016-05,강원,화물,영업용,7994
2016-05,충북,화물,영업용,12417
2016-05,충남,화물,영업용,15725
2016-05,전북,화물,영업용,14479
2016-05,전남,화물,영업용,18912
2016-05,경북,화물,영업용,22493
2016-05,경남,화물,영업용,22413
2016-05,제주,화물,영업용,3136
2016-05,합계,화물,영업용,384311
2016-05,서울,특수,관용,344
2016-05,부산,특수,관용,120
2016-05,대구,특수,관용,99
2016-05,인천,특수,관용,106
2016-05,광주,특수,관용,64
2016-05,대전,특수,관용,69
2016-05,울산,특수,관용,43
2016-05,세종,특수,관용,21
2016-05,경기,특수,관용,417
2016-05,강원,특수,관용,149
2016-05,충북,특수,관용,106
2016-05,충남,특수,관용,196
2016-05,전북,특수,관용,136
2016-05,전남,특수,관용,168
2016-05,경북,특수,관용,206
2016-05,경남,특수,관용,160
2016-05,제주,특수,관용,76
2016-05,합계,특수,관용,2480
2016-05,서울,특수,자가용,2031
2016-05,부산,특수,자가용,1013
2016-05,대구,특수,자가용,547
2016-05,인천,특수,자가용,1031
2016-05,광주,특수,자가용,503
2016-05,대전,특수,자가용,521
2016-05,울산,특수,자가용,366
2016-05,세종,특수,자가용,89
2016-05,경기,특수,자가용,3699
2016-05,강원,특수,자가용,917
2016-05,충북,특수,자가용,860
2016-05,충남,특수,자가용,1129
2016-05,전북,특수,자가용,1079
2016-05,전남,특수,자가용,1651
2016-05,경북,특수,자가용,1754
2016-05,경남,특수,자가용,1472
2016-05,제주,특수,자가용,410
2016-05,합계,특수,자가용,19072
2016-05,서울,특수,영업용,4675
2016-05,부산,특수,영업용,8517
2016-05,대구,특수,영업용,1781
2016-05,인천,특수,영업용,4545
2016-05,광주,특수,영업용,1533
2016-05,대전,특수,영업용,1371
2016-05,울산,특수,영업용,2102
2016-05,세종,특수,영업용,113
2016-05,경기,특수,영업용,9187
2016-05,강원,특수,영업용,1237
2016-05,충북,특수,영업용,2357
2016-05,충남,특수,영업용,2500
2016-05,전북,특수,영업용,1817
2016-05,전남,특수,영업용,4228
2016-05,경북,특수,영업용,4573
2016-05,경남,특수,영업용,5057
2016-05,제주,특수,영업용,452
2016-05,합계,특수,영업용,56045
2016-06,서울,승용,관용,4015
2016-06,부산,승용,관용,1503
2016-06,대구,승용,관용,810
2016-06,인천,승용,관용,1328
2016-06,광주,승용,관용,674
2016-06,대전,승용,관용,567
2016-06,울산,승용,관용,539
2016-06,세종,승용,관용,251
2016-06,경기,승용,관용,5939
2016-06,강원,승용,관용,1543
2016-06,충북,승용,관용,1066
2016-06,충남,승용,관용,1453
2016-06,전북,승용,관용,1284
2016-06,전남,승용,관용,1658
2016-06,경북,승용,관용,2079
2016-06,경남,승용,관용,2035
2016-06,제주,승용,관용,658
2016-06,합계,승용,관용,27402
2016-06,서울,승용,자가용,2464863
2016-06,부산,승용,자가용,994702
2016-06,대구,승용,자가용,893501
2016-06,인천,승용,자가용,950440
2016-06,광주,승용,자가용,487823
2016-06,대전,승용,자가용,514733
2016-06,울산,승용,자가용,435439
2016-06,세종,승용,자가용,85023
2016-06,경기,승용,자가용,3967575
2016-06,강원,승용,자가용,515573
2016-06,충북,승용,자가용,547183
2016-06,충남,승용,자가용,721194
2016-06,전북,승용,자가용,618763
2016-06,전남,승용,자가용,587117
2016-06,경북,승용,자가용,954032
2016-06,경남,승용,자가용,1205531
2016-06,제주,승용,자가용,261984
2016-06,합계,승용,자가용,16205476
2016-06,서울,승용,영업용,118516
2016-06,부산,승용,영업용,32824
2016-06,대구,승용,영업용,23737
2016-06,인천,승용,영업용,206198
2016-06,광주,승용,영업용,17921
2016-06,대전,승용,영업용,13864
2016-06,울산,승용,영업용,8446
2016-06,세종,승용,영업용,558
2016-06,경기,승용,영업용,73964
2016-06,강원,승용,영업용,11801
2016-06,충북,승용,영업용,13387
2016-06,충남,승용,영업용,14836
2016-06,전북,승용,영업용,16442
2016-06,전남,승용,영업용,63232
2016-06,경북,승용,영업용,16213
2016-06,경남,승용,영업용,44158
2016-06,제주,승용,영업용,93268
2016-06,합계,승용,영업용,769365
2016-06,서울,승합,관용,3153
2016-06,부산,승합,관용,1108
2016-06,대구,승합,관용,744
2016-06,인천,승합,관용,892
2016-06,광주,승합,관용,510
2016-06,대전,승합,관용,481
2016-06,울산,승합,관용,378
2016-06,세종,승합,관용,144
2016-06,경기,승합,관용,3218
2016-06,강원,승합,관용,1268
2016-06,충북,승합,관용,842
2016-06,충남,승합,관용,973
2016-06,전북,승합,관용,1085
2016-06,전남,승합,관용,1341
2016-06,경북,승합,관용,1547
2016-06,경남,승합,관용,1683
2016-06,제주,승합,관용,379
2016-06,합계,승합,관용,19746
2016-06,서울,승합,자가용,118528
2016-06,부산,승합,자가용,43315
2016-06,대구,승합,자가용,31562
2016-06,인천,승합,자가용,44762
2016-06,광주,승합,자가용,20043
2016-06,대전,승합,자가용,21532
2016-06,울산,승합,자가용,14160
2016-06,세종,승합,자가용,3336
2016-06,경기,승합,자가용,196626
2016-06,강원,승합,자가용,27373
2016-06,충북,승합,자가용,28090
2016-06,충남,승합,자가용,38612
2016-06,전북,승합,자가용,30241
2016-06,전남,승합,자가용,32878
2016-06,경북,승합,자가용,45960
2016-06,경남,승합,자가용,51169
2016-06,제주,승합,자가용,13940
2016-06,합계,승합,자가용,762127
2016-06,서울,승합,영업용,16810
2016-06,부산,승합,영업용,6205
2016-06,대구,승합,영업용,4417
2016-06,인천,승합,영업용,11663
2016-06,광주,승합,영업용,2770
2016-06,대전,승합,영업용,2278
2016-06,울산,승합,영업용,2035
2016-06,세종,승합,영업용,312
2016-06,경기,승합,영업용,33227
2016-06,강원,승합,영업용,3283
2016-06,충북,승합,영업용,3957
2016-06,충남,승합,영업용,5627
2016-06,전북,승합,영업용,4514
2016-06,전남,승합,영업용,7892
2016-06,경북,승합,영업용,5801
2016-06,경남,승합,영업용,8083
2016-06,제주,승합,영업용,7308
2016-06,합계,승합,영업용,126182
2016-06,서울,화물,관용,3778
2016-06,부산,화물,관용,1582
2016-06,대구,화물,관용,1134
2016-06,인천,화물,관용,1099
2016-06,광주,화물,관용,690
2016-06,대전,화물,관용,615
2016-06,울산,화물,관용,550
2016-06,세종,화물,관용,176
2016-06,경기,화물,관용,5083
2016-06,강원,화물,관용,2079
2016-06,충북,화물,관용,1369
2016-06,충남,화물,관용,2083
2016-06,전북,화물,관용,1815
2016-06,전남,화물,관용,2115
2016-06,경북,화물,관용,2536
2016-06,경남,화물,관용,2364
2016-06,제주,화물,관용,796
2016-06,합계,화물,관용,29864
2016-06,서울,화물,자가용,286368
2016-06,부산,화물,자가용,157597
2016-06,대구,화물,자가용,144182
2016-06,인천,화물,자가용,151661
2016-06,광주,화물,자가용,78099
2016-06,대전,화물,자가용,75357
2016-06,울산,화물,자가용,61650
2016-06,세종,화물,자가용,11977
2016-06,경기,화물,자가용,645308
2016-06,강원,화물,자가용,137354
2016-06,충북,화물,자가용,135949
2016-06,충남,화물,자가용,191508
2016-06,전북,화물,자가용,164995
2016-06,전남,화물,자가용,207276
2016-06,경북,화물,자가용,280345
2016-06,경남,화물,자가용,259003
2016-06,제주,화물,자가용,71356
2016-06,합계,화물,자가용,3059985
2016-06,서울,화물,영업용,55925
2016-06,부산,화물,영업용,32800
2016-06,대구,화물,영업용,18759
2016-06,인천,화물,영업용,28293
2016-06,광주,화물,영업용,11052
2016-06,대전,화물,영업용,10452
2016-06,울산,화물,영업용,8816
2016-06,세종,화물,영업용,1324
2016-06,경기,화물,영업용,100621
2016-06,강원,화물,영업용,8041
2016-06,충북,화물,영업용,12487
2016-06,충남,화물,영업용,15823
