연월,지역,성별,연령,count
2024-09,충남,남성,60대,192996
2024-09,충남,남성,70대,65103
2024-09,충남,남성,80대,10565
2024-09,충남,남성,90대이상,679
2024-09,충남,여성,10대이하,191
2024-09,충남,여성,20대,15696
2024-09,충남,여성,30대,48296
2024-09,충남,여성,40대,70165
2024-09,충남,여성,50대,87605
2024-09,충남,여성,60대,61090
2024-09,충남,여성,70대,12489
2024-09,충남,여성,80대,2038
2024-09,충남,여성,90대이상,411
2024-09,전북,남성,10대이하,357
2024-09,전북,남성,20대,21176
2024-09,전북,남성,30대,70107
2024-09,전북,남성,40대,137387
2024-09,전북,남성,50대,195615
2024-09,전북,남성,60대,161849
2024-09,전북,남성,70대,59219
2024-09,전북,남성,80대,9638
2024-09,전북,남성,90대이상,781
2024-09,전북,여성,10대이하,178
2024-09,전북,여성,20대,12276
2024-09,전북,여성,30대,35674
2024-09,전북,여성,40대,56597
2024-09,전북,여성,50대,76268
2024-09,전북,여성,60대,52610
2024-09,전북,여성,70대,11762
2024-09,전북,여성,80대,2194
2024-09,전북,여성,90대이상,522
2024-09,전남,남성,10대이하,329
2024-09,전남,남성,20대,23624
2024-09,전남,남성,30대,75090
2024-09,전남,남성,40대,143507
2024-09,전남,남성,50대,212989
2024-09,전남,남성,60대,183310
2024-09,전남,남성,70대,65072
2024-09,전남,남성,80대,9777
2024-09,전남,남성,90대이상,724
2024-09,전남,여성,10대이하,181
2024-09,전남,여성,20대,12470
2024-09,전남,여성,30대,35321
2024-09,전남,여성,40대,54704
2024-09,전남,여성,50대,75176
2024-09,전남,여성,60대,53311
2024-09,전남,여성,70대,10985
2024-09,전남,여성,80대,2186
2024-09,전남,여성,90대이상,434
2024-09,경북,남성,10대이하,266
2024-09,경북,남성,20대,31894
2024-09,경북,남성,30대,115516
2024-09,경북,남성,40대,215215
2024-09,경북,남성,50대,306581
2024-09,경북,남성,60대,282427
2024-09,경북,남성,70대,100497
2024-09,경북,남성,80대,15384
2024-09,경북,남성,90대이상,917
2024-09,경북,여성,10대이하,116
2024-09,경북,여성,20대,15409
2024-09,경북,여성,30대,48089
2024-09,경북,여성,40대,79421
2024-09,경북,여성,50대,109022
2024-09,경북,여성,60대,80725
2024-09,경북,여성,70대,17289
2024-09,경북,여성,80대,2538
2024-09,경북,여성,90대이상,455
2024-09,경남,남성,10대이하,660
2024-09,경남,남성,20대,35637
2024-09,경남,남성,30대,148133
2024-09,경남,남성,40대,281435
2024-09,경남,남성,50대,354554
2024-09,경남,남성,60대,291467
2024-09,경남,남성,70대,89390
2024-09,경남,남성,80대,11975
2024-09,경남,남성,90대이상,815
2024-09,경남,여성,10대이하,357
2024-09,경남,여성,20대,17398
2024-09,경남,여성,30대,62880
2024-09,경남,여성,40대,106770
2024-09,경남,여성,50대,134053
2024-09,경남,여성,60대,86797
2024-09,경남,여성,70대,16481
2024-09,경남,여성,80대,2475
2024-09,경남,여성,90대이상,506
2024-09,제주,남성,10대이하,207
2024-09,제주,남성,20대,6854
2024-09,제주,남성,30대,29051
2024-09,제주,남성,40대,58382
2024-09,제주,남성,50대,71654
2024-09,제주,남성,60대,52142
2024-09,제주,남성,70대,17558
2024-09,제주,남성,80대,3483
2024-09,제주,남성,90대이상,230
2024-09,제주,여성,10대이하,74
2024-09,제주,여성,20대,4667
2024-09,제주,여성,30대,17043
2024-09,제주,여성,40대,28251
2024-09,제주,여성,50대,34516
2024-09,제주,여성,60대,22335
2024-09,제주,여성,70대,4978
2024-09,제주,여성,80대,741
2024-09,제주,여성,90대이상,132
2024-10,합계,남성,10대이하,9531
2024-10,합계,남성,20대,527525
2024-10,합계,남성,30대,2303466
2024-10,합계,남성,40대,3889593
2024-10,합계,남성,50대,4578332
2024-10,합계,남성,60대,3637635
2024-10,합계,남성,70대,1160670
2024-10,합계,남성,80대,182786
2024-10,합계,남성,90대이상,13468
2024-10,합계,여성,10대이하,6451
2024-10,합계,여성,20대,267609
2024-10,합계,여성,30대,976576
2024-10,합계,여성,40대,1487839
2024-10,합계,여성,50대,1795327
2024-10,합계,여성,60대,1169442
2024-10,합계,여성,70대,252644
2024-10,합계,여성,80대,40834
2024-10,합계,여성,90대이상,7924
2024-10,서울,남성,10대이하,2069
2024-10,서울,남성,20대,50628
2024-10,서울,남성,30대,307539
2024-10,서울,남성,40대,491558
2024-10,서울,남성,50대,533771
2024-10,서울,남성,60대,429450
2024-10,서울,남성,70대,160520
2024-10,서울,남성,80대,28399
2024-10,서울,남성,90대이상,2625
2024-10,서울,여성,10대이하,1135
2024-10,서울,여성,20대,25566
2024-10,서울,여성,30대,125659
2024-10,서울,여성,40대,185746
2024-10,서울,여성,50대,202546
2024-10,서울,여성,60대,137023
2024-10,서울,여성,70대,38860
2024-10,서울,여성,80대,7048
2024-10,서울,여성,90대이상,1276
2024-10,부산,남성,10대이하,567
2024-10,부산,남성,20대,25696
2024-10,부산,남성,30대,123294
2024-10,부산,남성,40대,209944
2024-10,부산,남성,50대,227454
2024-10,부산,남성,60대,201550
2024-10,부산,남성,70대,68348
2024-10,부산,남성,80대,9573
2024-10,부산,남성,90대이상,934
2024-10,부산,여성,10대이하,278
2024-10,부산,여성,20대,11990
2024-10,부산,여성,30대,49351
2024-10,부산,여성,40대,78855
2024-10,부산,여성,50대,92807
2024-10,부산,여성,60대,64046
2024-10,부산,여성,70대,14284
2024-10,부산,여성,80대,2250
2024-10,부산,여성,90대이상,405
2024-10,대구,남성,10대이하,212
2024-10,대구,남성,20대,23428
2024-10,대구,남성,30대,109197
2024-10,대구,남성,40대,187158
2024-10,대구,남성,50대,231806
2024-10,대구,남성,60대,180138
2024-10,대구,남성,70대,58328
2024-10,대구,남성,80대,8922
2024-10,대구,남성,90대이상,698
2024-10,대구,여성,10대이하,111
2024-10,대구,여성,20대,12254
2024-10,대구,여성,30대,45121
2024-10,대구,여성,40대,72512
2024-10,대구,여성,50대,95183
2024-10,대구,여성,60대,59862
2024-10,대구,여성,70대,13061
2024-10,대구,여성,80대,1852
2024-10,대구,여성,90대이상,328
2024-10,인천,남성,10대이하,477
2024-10,인천,남성,20대,31599
2024-10,인천,남성,30대,146293
2024-10,인천,남성,40대,226184
2024-10,인천,남성,50대,240805
2024-10,인천,남성,60대,187969
2024-10,인천,남성,70대,48629
2024-10,인천,남성,80대,6308
2024-10,인천,남성,90대이상,502
2024-10,인천,여성,10대이하,1843
2024-10,인천,여성,20대,15401
2024-10,인천,여성,30대,60237
2024-10,인천,여성,40대,86742
2024-10,인천,여성,50대,98413
2024-10,인천,여성,60대,61408
2024-10,인천,여성,70대,10924
2024-10,인천,여성,80대,1664
2024-10,인천,여성,90대이상,339
2024-10,광주,남성,10대이하,165
2024-10,광주,남성,20대,18573
2024-10,광주,남성,30대,66542
2024-10,광주,남성,40대,115422
2024-10,광주,남성,50대,133326
2024-10,광주,남성,60대,89365
2024-10,광주,남성,70대,27008
2024-10,광주,남성,80대,4027
2024-10,광주,남성,90대이상,281
2024-10,광주,여성,10대이하,98
2024-10,광주,여성,20대,11539
2024-10,광주,여성,30대,34636
2024-10,광주,여성,40대,51066
2024-10,광주,여성,50대,58769
2024-10,광주,여성,60대,32151
2024-10,광주,여성,70대,6533
2024-10,광주,여성,80대,940
2024-10,광주,여성,90대이상,210
2024-10,대전,남성,10대이하,258
2024-10,대전,남성,20대,18084
2024-10,대전,남성,30대,71033
2024-10,대전,남성,40대,109873
2024-10,대전,남성,50대,132767
2024-10,대전,남성,60대,98052
2024-10,대전,남성,70대,29222
2024-10,대전,남성,80대,4245
2024-10,대전,남성,90대이상,278
2024-10,대전,여성,10대이하,151
2024-10,대전,여성,20대,9992
2024-10,대전,여성,30대,32186
2024-10,대전,여성,40대,46461
2024-10,대전,여성,50대,54740
2024-10,대전,여성,60대,33522
2024-10,대전,여성,70대,6558
2024-10,대전,여성,80대,1016
2024-10,대전,여성,90대이상,205
2024-10,울산,남성,10대이하,203
2024-10,울산,남성,20대,14413
2024-10,울산,남성,30대,55728
2024-10,울산,남성,40대,98939
2024-10,울산,남성,50대,125539
2024-10,울산,남성,60대,102886
2024-10,울산,남성,70대,25744
2024-10,울산,남성,80대,2774
2024-10,울산,남성,90대이상,180
2024-10,울산,여성,10대이하,77
2024-10,울산,여성,20대,6056
2024-10,울산,여성,30대,21142
2024-10,울산,여성,40대,32790
2024-10,울산,여성,50대,39772
2024-10,울산,여성,60대,24159
2024-10,울산,여성,70대,4465
2024-10,울산,여성,80대,570
2024-10,울산,여성,90대이상,127
2024-10,세종,남성,10대이하,75
2024-10,세종,남성,20대,3504
2024-10,세종,남성,30대,24240
2024-10,세종,남성,40대,44317
2024-10,세종,남성,50대,36062
2024-10,세종,남성,60대,21524
2024-10,세종,남성,70대,5891
2024-10,세종,남성,80대,793
2024-10,세종,남성,90대이상,50
2024-10,세종,여성,10대이하,35
2024-10,세종,여성,20대,2354
2024-10,세종,여성,30대,12387
2024-10,세종,여성,40대,17728
2024-10,세종,여성,50대,13105
2024-10,세종,여성,60대,7051
2024-10,세종,여성,70대,1258
2024-10,세종,여성,80대,198
2024-10,세종,여성,90대이상,31
2024-10,경기,남성,10대이하,2647
2024-10,경기,남성,20대,146160
2024-10,경기,남성,30대,691046
2024-10,경기,남성,40대,1122720
2024-10,경기,남성,50대,1198895
2024-10,경기,남성,60대,857478
2024-10,경기,남성,70대,238366
2024-10,경기,남성,80대,39408
2024-10,경기,남성,90대이상,2897
2024-10,경기,여성,10대이하,1323
2024-10,경기,여성,20대,71257
2024-10,경기,여성,30대,280826
2024-10,경기,여성,40대,418485
2024-10,경기,여성,50대,485538
2024-10,경기,여성,60대,293942
2024-10,경기,여성,70대,61148
2024-10,경기,여성,80대,10162
2024-10,경기,여성,90대이상,1930
2024-10,강원,남성,10대이하,266
2024-10,강원,남성,20대,20647
2024-10,강원,남성,30대,68503
2024-10,강원,남성,40대,115269
2024-10,강원,남성,50대,163718
2024-10,강원,남성,60대,151711
2024-10,강원,남성,70대,51521
2024-10,강원,남성,80대,9679
2024-10,강원,남성,90대이상,485
2024-10,강원,여성,10대이하,130
2024-10,강원,여성,20대,10467
2024-10,강원,여성,30대,31270
2024-10,강원,여성,40대,49057
2024-10,강원,여성,50대,67882
2024-10,강원,여성,60대,51851
2024-10,강원,여성,70대,11343
2024-10,강원,여성,80대,1638
2024-10,강원,여성,90대이상,402
2024-10,충북,남성,10대이하,388
2024-10,충북,남성,20대,24271
2024-10,충북,남성,30대,84618
2024-10,충북,남성,40대,133153
2024-10,충북,남성,50대,176839
2024-10,충북,남성,60대,149809
2024-10,충북,남성,70대,46995
2024-10,충북,남성,80대,7652
2024-10,충북,남성,90대이상,375
2024-10,충북,여성,10대이하,177
2024-10,충북,여성,20대,12915
2024-10,충북,여성,30대,36393
2024-10,충북,여성,40대,52540
2024-10,충북,여성,50대,68985
2024-10,충북,여성,60대,45648
2024-10,충북,여성,70대,9279
2024-10,충북,여성,80대,1366
2024-10,충북,여성,90대이상,220
2024-10,충남,남성,10대이하,389
2024-10,충남,남성,20대,31543
2024-10,충남,남성,30대,118256
2024-10,충남,남성,40대,201356
2024-10,충남,남성,50대,236479
2024-10,충남,남성,60대,193741
2024-10,충남,남성,70대,65745
2024-10,충남,남성,80대,10593
2024-10,충남,남성,90대이상,677
2024-10,충남,여성,10대이하,194
2024-10,충남,여성,20대,15729
2024-10,충남,여성,30대,48341
2024-10,충남,여성,40대,70315
2024-10,충남,여성,50대,87792
2024-10,충남,여성,60대,61436
2024-10,충남,여성,70대,12661
2024-10,충남,여성,80대,2011
2024-10,충남,여성,90대이상,410
2024-10,전북,남성,10대이하,360
2024-10,전북,남성,20대,21118
2024-10,전북,남성,30대,70206
2024-10,전북,남성,40대,136942
2024-10,전북,남성,50대,195397
2024-10,전북,남성,60대,162366
2024-10,전북,남성,70대,59729
2024-10,전북,남성,80대,9645
2024-10,전북,남성,90대이상,792
2024-10,전북,여성,10대이하,176
2024-10,전북,여성,20대,12258
2024-10,전북,여성,30대,35740
2024-10,전북,여성,40대,56564
2024-10,전북,여성,50대,76410
2024-10,전북,여성,60대,52789
2024-10,전북,여성,70대,11897
2024-10,전북,여성,80대,2192
2024-10,전북,여성,90대이상,524
2024-10,전남,남성,10대이하,327
2024-10,전남,남성,20대,23655
2024-10,전남,남성,30대,74913
2024-10,전남,남성,40대,143203
2024-10,전남,남성,50대,212609
2024-10,전남,남성,60대,183936
2024-10,전남,남성,70대,65529
2024-10,전남,남성,80대,9838
2024-10,전남,남성,90대이상,723
2024-10,전남,여성,10대이하,183
2024-10,전남,여성,20대,12470
2024-10,전남,여성,30대,35276
2024-10,전남,여성,40대,54663
2024-10,전남,여성,50대,75170
2024-10,전남,여성,60대,53666
2024-10,전남,여성,70대,11101
2024-10,전남,여성,80대,2181
2024-10,전남,여성,90대이상,435
2024-10,경북,남성,10대이하,263
2024-10,경북,남성,20대,31899
2024-10,경북,남성,30대,115284
2024-10,경북,남성,40대,214601
2024-10,경북,남성,50대,306343
2024-10,경북,남성,60대,283225
2024-10,경북,남성,70대,101307
2024-10,경북,남성,80대,15377
2024-10,경북,남성,90대이상,922
2024-10,경북,여성,10대이하,112
2024-10,경북,여성,20대,15366
2024-10,경북,여성,30대,48078
2024-10,경북,여성,40대,79342
2024-10,경북,여성,50대,109222
2024-10,경북,여성,60대,81183
2024-10,경북,여성,70대,17471
2024-10,경북,여성,80대,2524
2024-10,경북,여성,90대이상,452
2024-10,경남,남성,10대이하,659
2024-10,경남,남성,20대,35492
2024-10,경남,남성,30대,147793
2024-10,경남,남성,40대,280827
2024-10,경남,남성,50대,354890
2024-10,경남,남성,60대,292131
2024-10,경남,남성,70대,90135
2024-10,경남,남성,80대,12080
2024-10,경남,남성,90대이상,813
2024-10,경남,여성,10대이하,353
2024-10,경남,여성,20대,17351
2024-10,경남,여성,30대,62901
2024-10,경남,여성,40대,106741
2024-10,경남,여성,50대,134505
2024-10,경남,여성,60대,87242
2024-10,경남,여성,70대,16743
2024-10,경남,여성,80대,2469
2024-10,경남,여성,90대이상,502
2024-10,제주,남성,10대이하,206
2024-10,제주,남성,20대,6815
2024-10,제주,남성,30대,28981
2024-10,제주,남성,40대,58127
2024-10,제주,남성,50대,71632
2024-10,제주,남성,60대,52304
2024-10,제주,남성,70대,17653
2024-10,제주,남성,80대,3473
2024-10,제주,남성,90대이상,236
2024-10,제주,여성,10대이하,75
2024-10,제주,여성,20대,4644
2024-10,제주,여성,30대,17032
2024-10,제주,여성,40대,28232
2024-10,제주,여성,50대,34488
2024-10,제주,여성,60대,22463
2024-10,제주,여성,70대,5058
2024-10,제주,여성,80대,753
2024-10,제주,여성,90대이상,128
2024-11,합계,남성,10대이하,9532
2024-11,합계,남성,20대,525575
2024-11,합계,남성,30대,2303875
2024-11,합계,남성,40대,3888704
2024-11,합계,남성,50대,4579386
2024-11,합계,남성,60대,3649346
2024-11,합계,남성,70대,1169629
2024-11,합계,남성,80대,183439
2024-11,합계,남성,90대이상,13531
2024-11,합계,여성,10대이하,6319
2024-11,합계,여성,20대,265953
2024-11,합계,여성,30대,978602
2024-11,합계,여성,40대,1487695
2024-11,합계,여성,50대,1797353
2024-11,합계,여성,60대,1176083
2024-11,합계,여성,70대,255185
2024-11,합계,여성,80대,40875
2024-11,합계,여성,90대이상,7930
2024-11,서울,남성,10대이하,2048
2024-11,서울,남성,20대,50193
2024-11,서울,남성,30대,307138
2024-11,서울,남성,40대,490861
2024-11,서울,남성,50대,533489
2024-11,서울,남성,60대,429741
2024-11,서울,남성,70대,161473
2024-11,서울,남성,80대,28484
2024-11,서울,남성,90대이상,2652
2024-11,서울,여성,10대이하,1111
2024-11,서울,여성,20대,25331
2024-11,서울,여성,30대,125589
2024-11,서울,여성,40대,185643
2024-11,서울,여성,50대,202557
2024-11,서울,여성,60대,137296
2024-11,서울,여성,70대,39156
2024-11,서울,여성,80대,7059
2024-11,서울,여성,90대이상,1281
2024-11,부산,남성,10대이하,577
2024-11,부산,남성,20대,25530
2024-11,부산,남성,30대,123074
2024-11,부산,남성,40대,210083
2024-11,부산,남성,50대,227586
2024-11,부산,남성,60대,201751
2024-11,부산,남성,70대,68909
2024-11,부산,남성,80대,9635
2024-11,부산,남성,90대이상,936
2024-11,부산,여성,10대이하,282
2024-11,부산,여성,20대,11855
2024-11,부산,여성,30대,49366
2024-11,부산,여성,40대,78745
